ID,YEAR,TYPE,GENRES,TITLE
1754474,2009,short,,الي البحر
1941415,2009,series,comedy,While the Cat's Away
1613268,2009,series,,عرائس موكشا
1884013,2009,series,drama,Alkhuyul tunam waqifatan
1590449,2009,series,"comedy,drama",حكايات البنات
1997702,2009,cartoon,,كركر
2006767,2009,movie,,زمن الكلاب
1555999,2009,series,,بوجي وطمطم ج2
2020874,2009,series,,يوميات سلكاوي
1948435,2009,series,,جنة إبليس
2033921,2009,radio,,عوام على بر الهوى
1637799,2009,cartoon,,فتفوتة
1832050,2009,series,"drama,family,thriller",Khas jiddaan
2030341,2009,movie,,bokra tofrag
1199278,2009,play,,أسطورة البقاء والحب
1632908,2009,play,,سيرة الحبيب
2009344,2009,movie,,مطاعم ديكسى
2020874,2009,series,,يوميات سلكاوي
1010071,2009,movie,drama,Ein Shams
2058275,2008,program,,hima ghawi cima
2055642,2008,series,drama,boys and girls
2044326,2008,series,drama,نفق الشيطان
2042741,2008,program,,نشرة أخبار الخامسة والعشرون
1232950,2008,movie,"comedy,drama",Al-Zamahlawia
1010055,2008,movie,"thriller,drama",Alrayes Omar Harb
1011000,2008,movie,"comedy,family,thriller",Eldada Doody
1010202,2008,movie,"thriller,romance,drama,comedy",Assef Ala Al Izaag
1011357,2008,series,,Fi Ayd Amina
1010696,2008,series,drama,Hima - 'ayam aldahk wa eldumue
1010708,2008,series,,Qalb Mayit
1010707,2008,series,drama,Ada Al-Nahar
1010077,2008,movie,drama,Geneneit el asmak
1010695,2008,series,"drama,romance",Baed alforaq
1010600,2008,movie,comedy,Boshkash
1011354,2008,series,drama,The River and the Crocodiles
1005263,2008,movie,"comedy,drama",The President's Chef
1010033,2008,movie,,Moments of Femininity
1011173,2008,movie,"drama,fantasy",A Moon-Witnessed Affair
1010062,2008,movie,"drama,romance,adventure",Karaoke
1010519,2008,movie,,Qabalat masruqa
1011334,2008,movie,"horror,crime",Camp
1010280,2008,movie,comedy,H. Dabbour
1007770,2008,movie,"drama,action",Hassan Tayara
1010953,2008,movie,"thriller,adventure,comedy",Ashraf Harami
1010697,2008,series,drama,Al-Daly 2
2025954,2008,short,drama,Sa'et A'sary
1662837,2008,sitcom,"drama,comedy",Rasin fi alhilal
1796508,2008,series,"drama,thriller",Hearts returned
2006123,2008,program,,One of the People
1647158,2008,series,drama,forgiveness
2008478,2008,program,"thriller,fantasy,horror",Hussein ElImam Ghost
2007831,2008,program,,Daymn Ammer
2007827,2008,program,,Al 7akyka
2006043,2008,program,drama,Darak
1910625,2008,series,"thriller,drama",طريق الخوف
1300492,2008,short,,كل البنات بتحب الشوكولاتة
1937985,2008,short,"drama,science fiction",Blanta
1042679,2008,short,drama,Matroh when you touch the Fancy
1010705,2008,series,drama,Tayara waraq
1010710,2008,series,drama,Qamar
1610542,2008,sitcom,comedy,Abbas wa Enas
1010162,2008,movie,"romance,drama",Ehna It'abilna Abl Keda
1009236,2008,movie,"thriller,crime,drama",Share'e 18
1010701,2008,series,drama,Bent mn el zaman dah
1011250,2008,play,"comedy,musical,drama",مرسي عاوز كرسي
1011471,2008,sitcom,comedy,Sherif w nos 1
1003063,2008,play,,زكي في الوزارة
1010835,2008,series,,The Lighthouse
1011255,2008,series,,The Night of Foxes
1010847,2008,series,"biography,drama,history",'Asmhan
1849807,2008,series,drama,Tayir altmsah
1495378,2008,series,"drama,thriller",Al-Ankaboot
1010787,2008,series,"drama,romance",Alexandria Beach
1298432,2008,series,comedy,Al-Fadi Ya'mel Eh
1010999,2008,series,,Mesk El-Leel
1010837,2008,series,"crime,drama",A Word of Truth
1010817,2008,series,,Yesterday's Story
1010836,2008,series,,Aleayid
1011619,2008,sitcom,,كافيه تشينو
1238807,2008,movie,"romance,sport,drama",Hulm aleumr
1641679,2008,radio,,السندباد عماد
1127449,2008,radio,comedy,ميمي عربيات
1223164,2008,radio,"drama,comedy",يا خميس يا جمعة
1185972,2008,radio,"thriller,adventure,drama",Alhareb
1326084,2008,movie,drama,قطط بلدي
1314310,2008,movie,,Sea of Stars
1594299,2008,play,comedy,مراتي زعيمة عصابة
1699460,2008,cartoon,comedy,Bassant and Diyasty
1010698,2008,series,drama,Sharaf Fath El-Bab
1309292,2008,movie,"comedy,drama",Masheen bel Aks
1010816,2008,movie,"musical,family,comedy",Akher Kalam
1010040,2008,movie,,Room 707
1011495,2008,movie,"comedy,drama",Cryptic Reflections
1680057,2008,sitcom,,لمبه شو
1893366,2008,cartoon,,Super Heneidy	
1010819,2008,series,,Action News Station
1878886,2008,sitcom,,رست هاوس
1897505,2008,short,,يوم سعيد جداً
1010050,2008,movie,,Leilet El-Baby Doll
1603155,2008,series,drama,جريمة على الساحل الشمالي
1010706,2008,series,action,Zil Almaharib
1010156,2008,movie,"thriller,drama,romance",Banat we'motocyclat
1011647,2008,series,drama,Arab London
1010070,2008,movie,"crime,drama",Alghaba	
1094310,2008,movie,,The Coming Days
1011380,2008,movie,"drama,comedy",Bolteya El-A'iyma
1010809,2008,movie,"adventure,comedy,action",Shaban el Fares
1010350,2008,movie,"thriller,crime,adventure,drama",Al-Wa'ad
1010515,2008,movie,"family,comedy,musical",Ramadan Mabrouk Abou El Alamin Hammouda
1010359,2008,movie,"comedy,drama",Rami alaietisamii
1011592,2008,movie,,Almasha muhandis hasan
1011139,2008,movie,"adventure,comedy,musical",Habibi Na'eman
1011643,2008,movie,"thriller,drama",Al-Balad Di Fiha Hakouma
1011584,2008,play,,ليلة 30 فبراير
1010094,2008,movie,,Balad Elbanat
1011534,2008,movie,documentary,مكان اسمه الوطن
1011394,2008,movie,comedy,Who is Like Abu Riad
1010053,2008,movie,,Cabaret
1011018,2008,movie,"adventure,comedy,musical,family",Shbh Munharif
1010199,2008,movie,,Nemspond
1010356,2008,movie,"fantasy,drama",Zay El Naharda
1010281,2008,movie,"drama,comedy",Ala Ganb Ya Osta
1010056,2008,movie,drama,Hasan wamarqas
1010201,2008,movie,"comedy,drama",Mafesh Faida
1010054,2008,movie,comedy,Captain Hema
1010059,2008,movie,"thriller,drama,adventure",Masgoun Tranzit
1010703,2008,series,,Dumue alqamar
1924358,2008,play,,حكاية شعب كويس
1377837,2008,series,,عمشة في ديرة النسوان
1569467,2008,series,,سلطان ومبروك وجميلة
1320647,2008,play,,الناس النص نص
1814305,2008,play,,الفاضي يعمل قاضي
1010700,2008,series,,Banat Fi Althlathyn
2020569,2008,play,,do some thing mit
1376602,2008,series,,زواج سعيد جدا جدا
2006652,2008,sitcom,,Tamer & Shawqeya S3
1541339,2008,series,,عاليها واطيها
2025231,2008,radio,comedy,hlzwny ty fi
1200706,2008,play,,الحياة على إيقاعات الموت
1609235,2008,series,"history,biography",Ali Mubark
1320647,2008,play,,الناس النص نص
1011351,2008,series,drama,Spirit Breeze
1010704,2008,series,"drama,family",Rmanat almizan
1595489,2008,series,drama,قلب الخطر
2009343,2008,movie,,فيلم تسجيلى دار الاورمان
1355149,2008,series,"biography,history",العارف بالله الإمام عبدالحليم محمود
1121315,2008,series,,بابا فى الجامعة
1010950,2008,series,drama,Tears in the Mountain's Embrace
1401466,2008,play,,هبوط اضطرارى
1654821,2008,sitcom,comedy,The Clinic S1
1613848,2008,radio,,مجنون ليلى
1577772,2008,movie,,يوم حلو
1010702,2008,series,drama,Heart Wall
1800633,2008,movie,drama,Sayed Al Ace
1495925,2008,program,,Rayya and Sekina
1376602,2008,series,,زواج سعيد جدا جدا
1010700,2008,series,,Banat Fi Althlathyn
1094883,2008,play,,حرامي من اول مرة
1661650,2008,play,,شكلها باظت
1352728,2008,short,,كيكة بالكريمة
1010711,2008,series,"drama,biography,history",Nasser
1357902,2008,documentary,,زيزو
2006765,2008,movie,,الرجل الذي لم يقل شيء
1575684,2008,short,,نفسى اقول اكشن
1376602,2008,series,,زواج سعيد جدا جدا
1010702,2008,series,drama,Heart Wall
2012242,2008,sitcom,,ريست هاوس
1010700,2008,series,,Banat Fi Althlathyn
1011249,2008,play,,الإسكافي ملكاً
1881804,2008,movie,,دكستر (دوبلاج)
1632170,2008,series,drama,الهاي سكول
1010699,2008,series,drama,'Ayam alrueb wa elhob
2006765,2008,movie,,الرجل الذي لم يقل شيء
1010950,2008,series,drama,Tears in the Mountain's Embrace
2010745,2008,program,,On the announcer's chair
1678061,2008,radio,,برازيل يا هوا
1681774,2008,series,,قصص بوليسية
1308439,2008,series,"history,drama",Revolution and story
1232440,2008,series,drama,Memories of next year
1010709,2008,series,,Qamar 14
2005772,2008,movie,,Shorom Borom
1924358,2008,play,,حكاية شعب كويس
1841401,2008,series,,سمراء النيل الساحرة
1010527,2008,play,,الليلة المحمدية
2028981,2008,radio,,"Mad girl, I love you"
2022027,2008,program,,طرطأ وفنجل
1352728,2008,short,,كيكة بالكريمة
1229212,2008,short,,Oh I Really Dream
2025231,2008,radio,comedy,hlzwny ty fi
1357902,2008,documentary,,زيزو
1495925,2008,program,,Rayya and Sekina
1632170,2008,series,drama,الهاي سكول
1010700,2008,series,,Banat Fi Althlathyn
1010527,2008,play,,الليلة المحمدية
1009441,2008,movie,,Nuqtat rujue
1004908,2008,movie,"crime,romance",Klashinkof
1005975,2008,movie,"fantasy,adventure,comedy",Waraqat shifra
2058270,2007,radio,,الخطيئة والحجر
2052316,2007,program,,Evening with Medhat Saleh
2052249,2007,movie,documentary,بليغ لحن الشجن
2052148,2007,radio,,درب الأربعين
2051043,2007,short,,رايحين على فين؟
2050215,2007,movie,,Sweetie's Hanky
2044999,2007,series,,أحمد أتجوز منى ج2
2044376,2007,series,drama,عقدة ماما عزيزة
2044327,2007,series,drama,التخطيط الحلزوني
1011642,2007,series,drama,The Yacoubian Building
1009467,2007,movie,,Al Shayateen (Al Aouda)
1007858,2007,movie,"action,thriller,crime,mystery",El-Shabah
1007913,2007,movie,"romance,comedy",El Hob Kedah
1010007,2007,movie,"drama,comedy,romance",'Ana msha maeahim
1002241,2007,movie,"horror,thriller,crime",Real Dreams
1001400,2007,movie,drama,El Torbini
1001585,2007,movie,"biography,drama,thriller",Al Jazeera
1004863,2007,movie,,Assad wa Arbaa Kotat
1000038,2007,movie,drama,Youth in the Forbidden
1002037,2007,movie,drama,Heya Fawda
1004070,2007,movie,"comedy,crime",Khaleek fi Halak
1126084,2007,short,drama,"Clean Hands, Dirty Soap"
1000539,2007,movie,,Khalij niema
1005661,2007,movie,"drama,comedy",Eumar wasalamaa
1002370,2007,movie,"romance,drama",Alwan El Sama El Sabaa
1673116,2007,series,,زغلول ونبيلة
1011444,2007,series,drama,Adiyyeit Raie Aam
1005747,2007,movie,drama,Kashf Hesab
1010277,2007,movie,"romance,drama,comedy",A's We Laz'
1009998,2007,movie,action,Eajmista
1002533,2007,movie,"drama,crime",Kharig Ala Al Qanoun
1003919,2007,movie,"comedy,fantasy,family",Watch What You Dropped
1007374,2007,movie,"crime,drama,thriller",Khamsa W'arbe'en  Yoam
1010617,2007,series,drama,The Prey and the Hunter
1442251,2007,radio,,عيد في ريال مدريد
1612843,2007,cartoon,"animation,fantasy,family",كوكب كراكيب
2010044,2007,program,thriller,The Flat
1835172,2007,movie,"comedy,drama",Al-Daramaly Fa'ary Tamaly
1463344,2007,series,drama,ساعة عصاري
2006058,2007,program,,Muslslaty
1011717,2007,series,"drama,history",Al-Shafi‘i
1301815,2007,program,comedy,Helhom benhom
1929408,2007,radio,comedy,Salah Al- Khair
1882749,2007,series,"family,drama",'Awlad eizam
1716578,2007,sitcom,,من غير مقص
1010322,2007,series,"drama,family,comedy",Yatarabaa fi euzuin
2000723,2007,movie,,Ithnayn Ala Al-Tariq
1301195,2007,series,"drama,family,comedy",'Ahlamuk 'awamir
1144978,2007,documentary,,البنات دول
1500766,2007,series,drama,Al-Masraweya 1 :Al-Fagr Fi Bashnin
1534489,2007,movie,,"Tata Fell Asleep, Tata Woke Up"
1487303,2007,series,,حاسبوا منه
1031971,2007,series,,Saeid taeis jidan jidan
1011350,2007,series,,Eyes and Ashes
1367699,2007,series,,حكايات المدندش
1229593,2007,series,drama,Woman's Heart
1142109,2007,series,"drama,comedy",Aela Majnuna Jedan
1772023,2007,series,drama,Hanan W Haneen
1973685,2007,series,,المخبر الخاص
1322662,2007,short,drama,A Very Long Day
1011507,2007,series,"crime,drama",Legitimate Right
1507580,2007,series,drama,The End of the Line
1255298,2007,play,drama,ولاد اللذينة
1140516,2007,series,drama,Easkar w hiramia
1553045,2007,movie,,Young Alexander the Great
1514412,2007,series,,آخر نكته
1458384,2007,play,,النمر
1226200,2007,mini,comedy,Ahmed married to Muna
1940762,2007,play,comedy,أسعد سعيد في العالم
1011598,2007,series,"biography,history",Al-Malek Farouk
1000524,2007,movie,"comedy,drama",The Magic
1011331,2007,series,,A Very Rich Poor Man
1010859,2007,series,,Azhar
1010308,2007,series,drama,Al-Daly 1
1011641,2007,series,"drama,crime",Min 'atlaq alrasas ealaa hind alaam
1434558,2007,short,drama,أكبر الكبائر
1011453,2007,series,"family,drama",Sultan of Love
1004703,2007,movie,"romance,comedy,action",Taymour wa Shafika
1007568,2007,movie,"drama,comedy",Morgan Ahmed Morgan
1004126,2007,movie,"adventure,thriller,comedy",El Belyatsho
1010921,2007,series,"adventure,drama",Lahazat Harega
1001886,2007,movie,drama,Goofy Loonies
1006509,2007,movie,"thriller,adventure,romance",Juba
1011123,2007,short,,طب أنا في شبرا
1010017,2007,movie,"romance,drama",Fi Shoqet Masr Al-Gedeeda
1010963,2007,movie,"romance,comedy",Dreams of a Reckless Boy
1010920,2007,movie,documentary,Salade Maison
1010388,2007,series,drama,quyud min naar
1526665,2007,series,comedy,Ragel w Set Setat 2
2035470,2007,play,,روايح
1753077,2007,play,,القضية 2007
2021275,2007,play,,هلوسات
1996319,2007,series,,توتو وبيجامة الجزء الثاني
1836150,2007,series,,دنيا
1386600,2007,series,,آيات وحكايات
2019232,2007,play,"musical,musical,comedy",Yamama Baida
1003033,2007,movie,"drama,thriller",ليلة حب حلوة
2010145,2007,program,,Sabah Dream
1691131,2007,series,"drama,crime,drama",Gharib El-Dar
1645343,2007,series,,ثورة الشك
2035470,2007,play,,روايح
1109042,2007,radio,comedy,الخط معاك عالخط
1206416,2007,riddles,,عفاريت مراتي
1596382,2007,radio,,أهلا يا باشا
1975961,2007,series,"comedy,drama",Teesh We Takhod Ghirha
1918185,2007,play,,ماتقلقش
2006835,2007,sitcom,,Tamer & Shawqeya S2
2033407,2007,short,,Depth Wish
2018690,2007,series,drama,حمد الله على السلامة
1666640,2007,series,drama,Awlad El Leil
1243380,2007,series,,امرأة من شق التعبان
2025561,2007,play,,الحياة حلوة
2041142,2007,radio,,غريب فى بلاد غريبة
2036876,2007,series,"biography,drama",خليها على الله
2010988,2007,program,,مساءك سكر زيادة
1513880,2007,play,,طفطف آخر جنان
1192842,2007,play,,ذات البين
2006835,2007,sitcom,,Tamer & Shawqeya S2
2006768,2007,movie,,لا ثم لا
1708680,2007,series,drama,بلاغ للرأي العام
2035470,2007,play,,روايح
2001124,2007,movie,,Five Stars
1011356,2007,series,drama,Alqarar
1692809,2007,series,drama,نادي القلوب الجريحة
1101424,2007,play,,اعترافات مجنونة
1833647,2007,play,,هاملت
1459442,2007,series,,هاىسكول
1566256,2007,play,,القدر
1011635,2007,series,drama,بنات عمري
1526665,2007,series,comedy,Ragel w Set Setat 2
1621242,2007,series,,A Female's Cry
1709851,2007,movie,"drama,short",غنيوه للطير
1132468,2007,series,,أمير الشرق عثمان دقنة
2010988,2007,program,,مساءك سكر زيادة
1708066,2007,series,drama,سكة اللي يروح
1010526,2007,play,,كان جدع
1746998,2007,series,drama,Asaeb Qarar
1217936,2007,series,drama,امرأة فوق العادة
1753077,2007,play,,القضية 2007
1229184,2007,series,,نافذة على العالم
1206416,2007,riddles,,عفاريت مراتي
1709851,2007,movie,"drama,short",غنيوه للطير
2041142,2007,radio,,غريب فى بلاد غريبة
2006835,2007,sitcom,,Tamer & Shawqeya S2
2010988,2007,program,,مساءك سكر زيادة
2001124,2007,movie,,Five Stars
1327505,2007,series,,قمر14
1621242,2007,series,,A Female's Cry
1708066,2007,series,drama,سكة اللي يروح
2020030,2007,series,,العقاب
1753077,2007,play,,القضية 2007
1526665,2007,series,comedy,Ragel w Set Setat 2
1225931,2007,radio,comedy,الحلوة والكداب
2006768,2007,movie,,لا ثم لا
1838458,2007,short,,هو النهارده ايه
2019462,2007,sitcom,comedy,عفاريت العلبة
1010013,2007,movie,,Kud 36
1000631,2007,movie,"drama,adventure,comedy",Shikamara
1009477,2007,movie,"comedy,romance",Esabet El-Doctor Omar
1001611,2007,movie,"drama,comedy",Andaleeb El Dokki
1007172,2007,movie,"drama,thriller,crime",Heena Maysara
1000035,2007,movie,"action,drama",Amaleyat Khassa
1009131,2007,movie,"thriller,comedy",Keda Reda
1007788,2007,movie,drama,At First in Love
